Datetime,chan0,chan1,chan2,chan3
2020-11-15 22:22:16.073,1.587923,1.708677,1.706927,1.691302
2020-11-15 22:22:16.090,1.587923,1.704802,1.709302,1.692052
2020-11-15 22:22:16.107,1.585548,1.704427,1.718802,1.692677
2020-11-15 22:22:16.124,1.585548,1.699052,1.713177,1.694927
2020-11-15 22:22:16.141,1.584923,1.692552,1.709677,1.692802
2020-11-15 22:22:16.159,1.585548,1.696802,1.702927,1.693802
2020-11-15 22:22:16.176,1.589424,1.697052,1.706427,1.692427
2020-11-15 22:22:16.193,1.588673,1.704052,1.706677,1.691427
2020-11-15 22:22:16.210,1.587298,1.706552,1.710552,1.691927
2020-11-15 22:22:16.227,1.585298,1.703677,1.719427,1.691552
2020-11-15 22:22:16.244,1.585798,1.700552,1.713302,1.694052
2020-11-15 22:22:16.261,1.585798,1.691052,1.712052,1.693927
2020-11-15 22:22:16.278,1.587673,1.697177,1.702552,1.693177
2020-11-15 22:22:16.295,1.590924,1.700677,1.705677,1.692552
2020-11-15 22:22:16.312,1.587923,1.709552,1.706302,1.691677
2020-11-15 22:22:16.329,1.587423,1.704052,1.710427,1.691677
2020-11-15 22:22:16.346,1.585173,1.703802,1.718677,1.692927
2020-11-15 22:22:16.364,1.586298,1.696427,1.712427,1.694552
2020-11-15 22:22:16.381,1.585173,1.695677,1.710552,1.693552
2020-11-15 22:22:16.398,1.587923,1.697302,1.700677,1.692802
2020-11-15 22:22:16.415,1.588173,1.700677,1.706427,1.691427
2020-11-15 22:22:16.432,1.588298,1.710302,1.708927,1.691927
2020-11-15 22:22:16.449,1.586048,1.704052,1.717677,1.691802
2020-11-15 22:22:16.466,1.585923,1.702677,1.715052,1.692427
2020-11-15 22:22:16.483,1.585548,1.693802,1.713052,1.694302
2020-11-15 22:22:16.499,1.585798,1.695677,1.707052,1.693552
2020-11-15 22:22:16.516,1.589424,1.698552,1.702677,1.693052
2020-11-15 22:22:16.533,1.588423,1.706927,1.706927,1.691302
2020-11-15 22:22:16.550,1.588173,1.704302,1.709427,1.692802
2020-11-15 22:22:16.567,1.585923,1.704677,1.718427,1.692052
2020-11-15 22:22:16.584,1.584548,1.700302,1.713302,1.693177
2020-11-15 22:22:16.601,1.584923,1.690427,1.712677,1.693677
2020-11-15 22:22:16.618,1.587048,1.697552,1.701927,1.693177
2020-11-15 22:22:16.635,1.588923,1.698052,1.705927,1.692552
2020-11-15 22:22:16.652,1.588298,1.707552,1.707052,1.690927
2020-11-15 22:22:16.669,1.586798,1.704677,1.714927,1.691802
2020-11-15 22:22:16.686,1.586048,1.703677,1.714802,1.691927
2020-11-15 22:22:16.703,1.585548,1.698052,1.713427,1.694802
2020-11-15 22:22:16.720,1.585923,1.691802,1.710302,1.693302
2020-11-15 22:22:16.737,1.589048,1.697677,1.700802,1.693177
2020-11-15 22:22:16.754,1.588923,1.702177,1.706052,1.692552
2020-11-15 22:22:16.771,1.587298,1.709427,1.707302,1.691802
2020-11-15 22:22:16.788,1.586548,1.703677,1.715427,1.692177
2020-11-15 22:22:16.805,1.584923,1.702427,1.713927,1.692927
2020-11-15 22:22:16.822,1.585798,1.692927,1.712802,1.694052
2020-11-15 22:22:16.839,1.586923,1.696927,1.704052,1.693302
2020-11-15 22:22:16.856,1.590674,1.697177,1.705677,1.692302
2020-11-15 22:22:16.873,1.588423,1.703927,1.706552,1.690677
2020-11-15 22:22:16.890,1.587048,1.707552,1.710552,1.691052
2020-11-15 22:22:16.907,1.585423,1.703677,1.719927,1.691802
2020-11-15 22:22:16.924,1.586423,1.700802,1.713177,1.694427
2020-11-15 22:22:16.941,1.585798,1.693927,1.712052,1.693802
2020-11-15 22:22:16.958,1.586298,1.697177,1.702677,1.693052
2020-11-15 22:22:16.975,1.591049,1.697177,1.701302,1.693427
2020-11-15 22:22:16.994,1.588923,1.705052,1.706177,1.691427
2020-11-15 22:22:17.011,1.587423,1.706177,1.708302,1.692052
2020-11-15 22:22:17.028,1.587173,1.703927,1.717552,1.692802
2020-11-15 22:22:17.045,1.585673,1.700802,1.713052,1.693677
2020-11-15 22:22:17.062,1.585673,1.691552,1.711302,1.693677
2020-11-15 22:22:17.079,1.587173,1.696927,1.702677,1.692927
2020-11-15 22:22:17.095,1.590174,1.697427,1.705677,1.692802
2020-11-15 22:22:17.112,1.588298,1.706552,1.706927,1.690677
2020-11-15 22:22:17.129,1.587298,1.704302,1.713177,1.691552
2020-11-15 22:22:17.146,1.584548,1.703552,1.716802,1.693177
2020-11-15 22:22:17.163,1.586673,1.694552,1.713302,1.694427
2020-11-15 22:22:17.180,1.585048,1.696427,1.710302,1.693302
2020-11-15 22:22:17.197,1.587798,1.697677,1.701052,1.693552
2020-11-15 22:22:17.214,1.588423,1.701177,1.705302,1.692302
2020-11-15 22:22:17.232,1.588173,1.708427,1.707552,1.692302
2020-11-15 22:22:17.249,1.586298,1.703677,1.714177,1.692052
2020-11-15 22:22:17.266,1.585673,1.702927,1.715052,1.693052
2020-11-15 22:22:17.283,1.585548,1.693677,1.713052,1.694552
2020-11-15 22:22:17.300,1.585798,1.696802,1.708677,1.693302
2020-11-15 22:22:17.317,1.588173,1.697177,1.699552,1.693052
2020-11-15 22:22:17.334,1.587673,1.702177,1.706802,1.691552
2020-11-15 22:22:17.351,1.586798,1.708552,1.708552,1.691052
2020-11-15 22:22:17.368,1.585798,1.704052,1.719677,1.691302
2020-11-15 22:22:17.385,1.586048,1.701677,1.714052,1.692677
2020-11-15 22:22:17.402,1.585798,1.692052,1.712677,1.693177
2020-11-15 22:22:17.419,1.586923,1.695677,1.703802,1.693177
2020-11-15 22:22:17.436,1.590674,1.699302,1.705552,1.692552
2020-11-15 22:22:17.453,1.587673,1.708302,1.706677,1.691302
2020-11-15 22:22:17.470,1.588173,1.705052,1.710052,1.692552
2020-11-15 22:22:17.487,1.585423,1.704052,1.719802,1.692302
2020-11-15 22:22:17.504,1.585548,1.697177,1.713052,1.693927
2020-11-15 22:22:17.520,1.585173,1.693927,1.709177,1.693552
2020-11-15 22:22:17.538,1.589424,1.697052,1.699927,1.692677
2020-11-15 22:22:17.555,1.588298,1.699927,1.706427,1.691927
2020-11-15 22:22:17.571,1.586548,1.708802,1.707302,1.690927
2020-11-15 22:22:17.588,1.586923,1.704552,1.716552,1.691552
2020-11-15 22:22:17.605,1.584423,1.703177,1.713677,1.693552
2020-11-15 22:22:17.622,1.585673,1.691427,1.713177,1.693677
2020-11-15 22:22:17.639,1.586798,1.697052,1.707677,1.693677
2020-11-15 22:22:17.656,1.589048,1.697052,1.700677,1.692802
2020-11-15 22:22:17.673,1.587798,1.704927,1.706427,1.691427
2020-11-15 22:22:17.690,1.587548,1.705552,1.707427,1.691427
2020-11-15 22:22:17.707,1.586298,1.703552,1.719677,1.691927
2020-11-15 22:22:17.724,1.586048,1.700802,1.713552,1.693552
2020-11-15 22:22:17.741,1.586048,1.691177,1.710677,1.692427
2020-11-15 22:22:17.758,1.587423,1.696802,1.702052,1.692677
2020-11-15 22:22:17.775,1.589799,1.697177,1.705927,1.691927
2020-11-15 22:22:17.792,1.588423,1.705927,1.706802,1.690552
2020-11-15 22:22:17.810,1.587298,1.709802,1.709427,1.692302
2020-11-15 22:22:17.827,1.585548,1.704427,1.718802,1.692177
2020-11-15 22:22:17.844,1.586048,1.699802,1.713552,1.694052
2020-11-15 22:22:17.861,1.586548,1.691177,1.712427,1.693302
2020-11-15 22:22:17.878,1.586048,1.697177,1.704427,1.692802
2020-11-15 22:22:17.895,1.590674,1.698302,1.703927,1.693052
2020-11-15 22:22:17.912,1.587173,1.707927,1.706677,1.691427
2020-11-15 22:22:17.929,1.586548,1.704677,1.713802,1.692052
2020-11-15 22:22:17.946,1.585173,1.704177,1.715177,1.692177
2020-11-15 22:22:17.963,1.585298,1.698302,1.713177,1.693052
2020-11-15 22:22:17.980,1.585298,1.691802,1.710302,1.693052
2020-11-15 22:22:17.997,1.588923,1.696927,1.700052,1.693052
2020-11-15 22:22:18.014,1.587923,1.702552,1.706177,1.691177
2020-11-15 22:22:18.031,1.587798,1.709052,1.707302,1.692177
2020-11-15 22:22:18.048,1.586798,1.704052,1.716302,1.692427
2020-11-15 22:22:18.065,1.585423,1.701677,1.713552,1.693052
2020-11-15 22:22:18.082,1.585798,1.693427,1.712802,1.693427
2020-11-15 22:22:18.099,1.584798,1.696552,1.703802,1.693302
2020-11-15 22:22:18.116,1.589799,1.697802,1.705802,1.692177
2020-11-15 22:22:18.133,1.588048,1.703427,1.706552,1.690927
2020-11-15 22:22:18.150,1.587673,1.707052,1.710302,1.691927
2020-11-15 22:22:18.167,1.585173,1.703802,1.720177,1.691427
2020-11-15 22:22:18.184,1.586423,1.700802,1.713302,1.694552
2020-11-15 22:22:18.201,1.585923,1.693927,1.712052,1.693177
2020-11-15 22:22:18.218,1.586798,1.697302,1.702677,1.693302
2020-11-15 22:22:18.235,1.589924,1.699302,1.705302,1.692427
2020-11-15 22:22:18.252,1.588298,1.709552,1.706302,1.691677
2020-11-15 22:22:18.269,1.587298,1.704052,1.710927,1.692177
2020-11-15 22:22:18.286,1.584923,1.703427,1.717802,1.692177
2020-11-15 22:22:18.303,1.586048,1.696427,1.712677,1.694427
2020-11-15 22:22:18.320,1.586173,1.695927,1.708177,1.692927
2020-11-15 22:22:18.337,1.589424,1.696927,1.700802,1.692927
2020-11-15 22:22:18.354,1.588423,1.700177,1.706552,1.691302
2020-11-15 22:22:18.371,1.588173,1.709927,1.708802,1.691927
2020-11-15 22:22:18.388,1.585673,1.704052,1.718552,1.692302
2020-11-15 22:22:18.405,1.585923,1.700427,1.714427,1.693927
2020-11-15 22:22:18.422,1.586048,1.691552,1.713052,1.693427
2020-11-15 22:22:18.439,1.585798,1.697052,1.706302,1.693427
2020-11-15 22:22:18.456,1.590174,1.698177,1.702552,1.692927
2020-11-15 22:22:18.473,1.587673,1.706927,1.705927,1.691802
2020-11-15 22:22:18.490,1.587173,1.704427,1.713177,1.692052
2020-11-15 22:22:18.507,1.585798,1.703677,1.717427,1.692302
2020-11-15 22:22:18.524,1.586298,1.699552,1.713177,1.693927
2020-11-15 22:22:18.541,1.585423,1.691052,1.710677,1.692802
2020-11-15 22:22:18.558,1.587798,1.696927,1.701677,1.692677
2020-11-15 22:22:18.575,1.589173,1.698302,1.705927,1.691927
2020-11-15 22:22:18.592,1.588923,1.710052,1.707302,1.692302
2020-11-15 22:22:18.609,1.586923,1.704427,1.714427,1.692427
2020-11-15 22:22:18.626,1.584798,1.702802,1.719302,1.692552
2020-11-15 22:22:18.644,1.585548,1.698927,1.713427,1.694677
2020-11-15 22:22:18.661,1.586298,1.693052,1.712052,1.693552
2020-11-15 22:22:18.678,1.586923,1.697427,1.702302,1.693177
2020-11-15 22:22:18.695,1.589924,1.699677,1.706552,1.692427
2020-11-15 22:22:18.712,1.587923,1.708427,1.707677,1.692052
2020-11-15 22:22:18.729,1.586673,1.704302,1.716677,1.691802
2020-11-15 22:22:18.746,1.585673,1.703052,1.714302,1.692802
2020-11-15 22:22:18.763,1.585548,1.696552,1.712927,1.693927
2020-11-15 22:22:18.780,1.586923,1.693677,1.708552,1.693177
2020-11-15 22:22:18.797,1.588798,1.697802,1.700177,1.693427
2020-11-15 22:22:18.814,1.588423,1.704427,1.706302,1.691552
2020-11-15 22:22:18.831,1.587923,1.706677,1.707927,1.691677
2020-11-15 22:22:18.848,1.586048,1.704052,1.717552,1.692427
2020-11-15 22:22:18.865,1.585173,1.701302,1.713677,1.693552
2020-11-15 22:22:18.882,1.585548,1.691927,1.712302,1.694177
2020-11-15 22:22:18.899,1.585298,1.696552,1.702802,1.693677
2020-11-15 22:22:18.916,1.590799,1.697177,1.705927,1.692927
2020-11-15 22:22:18.933,1.587923,1.705302,1.706677,1.691302
2020-11-15 22:22:18.950,1.587048,1.704552,1.711677,1.691302
2020-11-15 22:22:18.967,1.585548,1.703177,1.718677,1.692177
2020-11-15 22:22:18.984,1.586298,1.699927,1.713052,1.694802
2020-11-15 22:22:19.001,1.586048,1.696677,1.710677,1.693302
2020-11-15 22:22:19.018,1.587798,1.697177,1.701427,1.692927
2020-11-15 22:22:19.034,1.589048,1.701052,1.706052,1.691927
2020-11-15 22:22:19.051,1.587048,1.709802,1.707052,1.692427
2020-11-15 22:22:19.069,1.586423,1.704677,1.713552,1.691802
2020-11-15 22:22:19.086,1.585423,1.703052,1.714927,1.692927
2020-11-15 22:22:19.103,1.584798,1.694427,1.713427,1.694427
2020-11-15 22:22:19.120,1.586548,1.696177,1.706177,1.693677
2020-11-15 22:22:19.136,1.589674,1.697052,1.703052,1.692552
2020-11-15 22:22:19.153,1.588173,1.701052,1.706552,1.690552
2020-11-15 22:22:19.170,1.587798,1.709052,1.709302,1.691302
2020-11-15 22:22:19.188,1.586048,1.704052,1.719302,1.691177
2020-11-15 22:22:19.204,1.585673,1.700052,1.714177,1.694177
2020-11-15 22:22:19.221,1.585548,1.691302,1.713177,1.693052
2020-11-15 22:22:19.238,1.586923,1.696802,1.704552,1.692802
2020-11-15 22:22:19.255,1.590174,1.699052,1.704677,1.692552
2020-11-15 22:22:19.272,1.587298,1.707802,1.706302,1.691552
2020-11-15 22:22:19.289,1.587173,1.704802,1.709677,1.692177
2020-11-15 22:22:19.306,1.585798,1.703802,1.714177,1.692677
2020-11-15 22:22:19.323,1.585923,1.698177,1.713677,1.694177
2020-11-15 22:22:19.340,1.585673,1.693177,1.709927,1.693177
2020-11-15 22:22:19.357,1.589173,1.696677,1.699927,1.692177
2020-11-15 22:22:19.374,1.587798,1.699552,1.706427,1.692177
2020-11-15 22:22:19.391,1.587673,1.708552,1.707302,1.691177
2020-11-15 22:22:19.408,1.585673,1.703302,1.717052,1.692427
2020-11-15 22:22:19.425,1.585423,1.701677,1.713802,1.693677
2020-11-15 22:22:19.442,1.585798,1.692927,1.713177,1.693427
2020-11-15 22:22:19.460,1.586048,1.695302,1.711552,1.693427
2020-11-15 22:22:19.478,1.587548,1.697927,1.702052,1.693302
2020-11-15 22:22:19.495,1.589299,1.700802,1.705427,1.692052
2020-11-15 22:22:19.512,1.587673,1.709677,1.705677,1.692177
2020-11-15 22:22:19.529,1.586923,1.704677,1.712927,1.692052
2020-11-15 22:22:19.546,1.586048,1.703302,1.716927,1.693302
2020-11-15 22:22:19.563,1.585923,1.694927,1.712927,1.694052
2020-11-15 22:22:19.580,1.585923,1.695927,1.709802,1.693677
2020-11-15 22:22:19.597,1.587423,1.697302,1.701302,1.693302
2020-11-15 22:22:19.614,1.588798,1.701552,1.706552,1.692302
2020-11-15 22:22:19.631,1.587923,1.709802,1.708927,1.691677
2020-11-15 22:22:19.648,1.586048,1.703802,1.718052,1.691927
2020-11-15 22:22:19.665,1.586298,1.702427,1.714052,1.692927
2020-11-15 22:22:19.682,1.586048,1.693177,1.713802,1.694052
2020-11-15 22:22:19.699,1.586923,1.696302,1.705427,1.693677
2020-11-15 22:22:19.716,1.589924,1.698302,1.704177,1.692552
2020-11-15 22:22:19.733,1.587548,1.707677,1.706802,1.691677
2020-11-15 22:22:19.750,1.588048,1.705302,1.709427,1.692302
2020-11-15 22:22:19.767,1.585423,1.703677,1.718927,1.692427
2020-11-15 22:22:19.784,1.585923,1.699177,1.712927,1.694302
2020-11-15 22:22:19.801,1.586048,1.692802,1.710552,1.694177
2020-11-15 22:22:19.818,1.588923,1.697677,1.700427,1.693177
2020-11-15 22:22:19.835,1.588048,1.698927,1.706177,1.691927
2020-11-15 22:22:19.852,1.587798,1.708302,1.707552,1.691677
2020-11-15 22:22:19.869,1.587048,1.704052,1.716302,1.691677
2020-11-15 22:22:19.886,1.585673,1.703177,1.714177,1.692302
2020-11-15 22:22:19.903,1.585423,1.693302,1.712802,1.694177
2020-11-15 22:22:19.920,1.586173,1.696302,1.709302,1.692927
2020-11-15 22:22:19.937,1.589674,1.697427,1.699927,1.692552
2020-11-15 22:22:19.954,1.587673,1.704052,1.706427,1.691552
2020-11-15 22:22:19.971,1.587548,1.707552,1.707552,1.691927
2020-11-15 22:22:19.988,1.585548,1.703677,1.720302,1.692427
2020-11-15 22:22:20.005,1.586548,1.701177,1.713302,1.693552
2020-11-15 22:22:20.022,1.585298,1.692177,1.712302,1.693552
2020-11-15 22:22:20.039,1.587798,1.696802,1.703052,1.693677
2020-11-15 22:22:20.056,1.590174,1.697427,1.706302,1.692677
2020-11-15 22:22:20.073,1.588298,1.705052,1.707052,1.691302
2020-11-15 22:22:20.090,1.587923,1.705302,1.711927,1.691427
2020-11-15 22:22:20.107,1.586048,1.703802,1.719177,1.691802
2020-11-15 22:22:20.124,1.585673,1.696052,1.713677,1.694552
2020-11-15 22:22:20.141,1.585923,1.695552,1.711052,1.693927
2020-11-15 22:22:20.158,1.587423,1.697052,1.701177,1.693052
2020-11-15 22:22:20.175,1.589924,1.700302,1.705427,1.692177
2020-11-15 22:22:20.192,1.587798,1.710302,1.706302,1.692052
2020-11-15 22:22:20.209,1.587048,1.703802,1.718177,1.692552
2020-11-15 22:22:20.225,1.585423,1.703052,1.713927,1.692552
2020-11-15 22:22:20.242,1.585423,1.693427,1.713177,1.694052
2020-11-15 22:22:20.259,1.585423,1.696052,1.706802,1.693802
2020-11-15 22:22:20.276,1.590299,1.696177,1.701177,1.693052
2020-11-15 22:22:20.295,1.588673,1.698677,1.706677,1.692427
2020-11-15 22:22:20.312,1.588423,1.708052,1.707177,1.691802
2020-11-15 22:22:20.329,1.587298,1.704302,1.715177,1.692802
2020-11-15 22:22:20.346,1.585923,1.702802,1.713802,1.693177
2020-11-15 22:22:20.363,1.586298,1.694052,1.712927,1.694052
2020-11-15 22:22:20.380,1.585798,1.696552,1.709677,1.693427
2020-11-15 22:22:20.397,1.589173,1.697552,1.699677,1.693302
2020-11-15 22:22:20.414,1.588173,1.702427,1.706177,1.691552
2020-11-15 22:22:20.431,1.586923,1.707802,1.707927,1.692802
2020-11-15 22:22:20.448,1.587173,1.703677,1.715677,1.691927
2020-11-15 22:22:20.465,1.584298,1.701677,1.713552,1.693052
2020-11-15 22:22:20.482,1.586548,1.692677,1.712177,1.694052
2020-11-15 22:22:20.499,1.586923,1.696552,1.703802,1.693552
2020-11-15 22:22:20.516,1.590424,1.697427,1.705802,1.692677
2020-11-15 22:22:20.533,1.587548,1.704552,1.706927,1.691552
2020-11-15 22:22:20.550,1.587173,1.705177,1.710802,1.691552
2020-11-15 22:22:20.567,1.585673,1.703927,1.718677,1.693177
2020-11-15 22:22:20.584,1.586548,1.696302,1.713177,1.694552
2020-11-15 22:22:20.601,1.584548,1.695677,1.711802,1.693427
2020-11-15 22:22:20.618,1.586923,1.697677,1.701677,1.693177
2020-11-15 22:22:20.635,1.589173,1.700427,1.705052,1.692177
2020-11-15 22:22:20.652,1.587548,1.710552,1.706177,1.691802
2020-11-15 22:22:20.669,1.586173,1.703802,1.717427,1.692052
2020-11-15 22:22:20.686,1.585423,1.703677,1.714802,1.692802
2020-11-15 22:22:20.703,1.585548,1.694552,1.713052,1.693927
2020-11-15 22:22:20.720,1.586798,1.696427,1.707302,1.692802
2020-11-15 22:22:20.737,1.590049,1.697052,1.702427,1.692177
2020-11-15 22:22:20.754,1.587798,1.700927,1.706927,1.691302
2020-11-15 22:22:20.771,1.587673,1.704677,1.709177,1.692177
2020-11-15 22:22:20.788,1.585548,1.703927,1.718302,1.691802
2020-11-15 22:22:20.805,1.585548,1.700552,1.714302,1.694052
2020-11-15 22:22:20.822,1.585423,1.691177,1.712677,1.693427
2020-11-15 22:22:20.839,1.586423,1.696802,1.704927,1.692802
2020-11-15 22:22:20.856,1.590299,1.698552,1.704677,1.692427
2020-11-15 22:22:20.873,1.587548,1.707677,1.706927,1.691552
2020-11-15 22:22:20.889,1.587298,1.705177,1.714177,1.692177
2020-11-15 22:22:20.907,1.585423,1.703677,1.715052,1.692302
2020-11-15 22:22:20.923,1.586048,1.699177,1.713177,1.693552
2020-11-15 22:22:20.940,1.585048,1.692552,1.710177,1.692802
2020-11-15 22:22:20.957,1.588798,1.696802,1.700927,1.692927
2020-11-15 22:22:20.974,1.588173,1.702302,1.705927,1.691427
2020-11-15 22:22:20.991,1.587423,1.709177,1.706927,1.691802
2020-11-15 22:22:21.008,1.586548,1.704177,1.716177,1.692552
2020-11-15 22:22:21.025,1.584673,1.702052,1.713802,1.692927
2020-11-15 22:22:21.042,1.585798,1.693677,1.712302,1.694802
2020-11-15 22:22:21.059,1.585673,1.695927,1.708677,1.693427
2020-11-15 22:22:21.077,1.588673,1.697427,1.699427,1.693177
2020-11-15 22:22:21.094,1.587798,1.704177,1.706177,1.691427
2020-11-15 22:22:21.112,1.587923,1.709677,1.706677,1.691927
2020-11-15 22:22:21.129,1.586923,1.704802,1.717552,1.691802
2020-11-15 22:22:21.146,1.585423,1.703677,1.714177,1.692677
2020-11-15 22:22:21.163,1.585173,1.695552,1.713052,1.694177
2020-11-15 22:22:21.180,1.586048,1.696177,1.708052,1.693427
2020-11-15 22:22:21.197,1.589299,1.696927,1.701927,1.692927
2020-11-15 22:22:21.214,1.588048,1.700302,1.706052,1.691302
2020-11-15 22:22:21.231,1.588173,1.705427,1.708552,1.692302
2020-11-15 22:22:21.248,1.586173,1.704302,1.718677,1.692177
2020-11-15 22:22:21.265,1.585548,1.700427,1.713177,1.693802
2020-11-15 22:22:21.282,1.585673,1.691427,1.712802,1.693427
2020-11-15 22:22:21.299,1.585923,1.696552,1.705177,1.693427
2020-11-15 22:22:21.316,1.590174,1.698927,1.702552,1.693427
2020-11-15 22:22:21.333,1.587923,1.707177,1.706802,1.691177
2020-11-15 22:22:21.350,1.587048,1.704927,1.713302,1.691427
2020-11-15 22:22:21.367,1.585423,1.703552,1.716427,1.692177
2020-11-15 22:22:21.384,1.586673,1.699177,1.713302,1.693427
2020-11-15 22:22:21.401,1.585673,1.691177,1.710677,1.692677
2020-11-15 22:22:21.418,1.587048,1.696177,1.700677,1.692802
2020-11-15 22:22:21.435,1.588423,1.701552,1.705802,1.691427
2020-11-15 22:22:21.452,1.588048,1.709177,1.705677,1.692177
2020-11-15 22:22:21.469,1.586923,1.704552,1.715052,1.692677
2020-11-15 22:22:21.486,1.584798,1.702052,1.713552,1.693302
2020-11-15 22:22:21.502,1.585548,1.693052,1.712302,1.694552
2020-11-15 22:22:21.519,1.587298,1.696552,1.704677,1.692927
2020-11-15 22:22:21.536,1.590674,1.697427,1.705427,1.692552
2020-11-15 22:22:21.553,1.588173,1.703677,1.706552,1.691552
2020-11-15 22:22:21.570,1.587548,1.707552,1.710427,1.691927
2020-11-15 22:22:21.588,1.585798,1.703677,1.720052,1.691677
2020-11-15 22:22:21.605,1.585173,1.700802,1.713177,1.692552
2020-11-15 22:22:21.621,1.585548,1.692302,1.712052,1.693427
2020-11-15 22:22:21.639,1.587548,1.697927,1.703177,1.693427
2020-11-15 22:22:21.655,1.590424,1.700052,1.705677,1.692052
2020-11-15 22:22:21.672,1.587673,1.709052,1.706927,1.691927
2020-11-15 22:22:21.689,1.586173,1.704927,1.711177,1.692052
2020-11-15 22:22:21.706,1.585673,1.704052,1.719052,1.692552
2020-11-15 22:22:21.723,1.585298,1.696427,1.713427,1.694552
2020-11-15 22:22:21.740,1.586423,1.696177,1.708677,1.693927
2020-11-15 22:22:21.757,1.589799,1.697302,1.700927,1.693052
2020-11-15 22:22:21.774,1.588048,1.700052,1.707052,1.691302
2020-11-15 22:22:21.791,1.587798,1.709302,1.709177,1.691552
2020-11-15 22:22:21.808,1.586923,1.703677,1.718177,1.693177
2020-11-15 22:22:21.826,1.585548,1.702927,1.714427,1.692427
2020-11-15 22:22:21.843,1.585423,1.694177,1.713177,1.693802
2020-11-15 22:22:21.860,1.586298,1.696177,1.707677,1.693677
2020-11-15 22:22:21.877,1.589299,1.696552,1.702677,1.692927
2020-11-15 22:22:21.894,1.587673,1.707177,1.706427,1.690677
2020-11-15 22:22:21.911,1.587923,1.704552,1.709302,1.692927
2020-11-15 22:22:21.928,1.586173,1.703677,1.714677,1.692552
2020-11-15 22:22:21.946,1.584673,1.702302,1.714052,1.693177
2020-11-15 22:22:21.963,1.585673,1.693427,1.712927,1.694677
2020-11-15 22:22:21.980,1.585298,1.697052,1.709177,1.693302
2020-11-15 22:22:21.997,1.588798,1.697302,1.705427,1.693177
