Datetime,chan0,chan1,chan2,chan3
2020-11-15 22:42:15.268,1.559673,1.693552,1.695302,1.689052
2020-11-15 22:42:15.285,1.556798,1.699177,1.701302,1.686926
2020-11-15 22:42:15.302,1.556673,1.703177,1.703552,1.688052
2020-11-15 22:42:15.320,1.559173,1.699552,1.712552,1.687927
2020-11-15 22:42:15.337,1.557173,1.696802,1.708677,1.688427
2020-11-15 22:42:15.354,1.558423,1.687802,1.708302,1.690177
2020-11-15 22:42:15.371,1.556798,1.692177,1.698802,1.689302
2020-11-15 22:42:15.388,1.559923,1.693927,1.701427,1.687927
2020-11-15 22:42:15.405,1.561548,1.700927,1.702677,1.686676
2020-11-15 22:42:15.422,1.557048,1.701177,1.707302,1.687802
2020-11-15 22:42:15.439,1.558673,1.699427,1.715177,1.687551
2020-11-15 22:42:15.456,1.557423,1.695927,1.709552,1.689427
2020-11-15 22:42:15.473,1.557673,1.686926,1.706802,1.688677
2020-11-15 22:42:15.490,1.557673,1.692552,1.697677,1.688427
2020-11-15 22:42:15.507,1.559798,1.693177,1.701177,1.687301
2020-11-15 22:42:15.524,1.558548,1.702302,1.703177,1.686551
2020-11-15 22:42:15.541,1.558048,1.700052,1.708302,1.687176
2020-11-15 22:42:15.558,1.558673,1.699052,1.712927,1.689177
2020-11-15 22:42:15.575,1.557423,1.690302,1.708802,1.690677
2020-11-15 22:42:15.592,1.556923,1.685676,1.708427,1.689302
2020-11-15 22:42:15.610,1.558048,1.693052,1.700927,1.688802
2020-11-15 22:42:15.628,1.560173,1.694802,1.700677,1.688927
2020-11-15 22:42:15.645,1.558048,1.704052,1.702677,1.687176
2020-11-15 22:42:15.662,1.559298,1.700677,1.705552,1.687927
2020-11-15 22:42:15.679,1.559423,1.699677,1.715427,1.688427
2020-11-15 22:42:15.696,1.558548,1.694177,1.708802,1.689677
2020-11-15 22:42:15.713,1.558298,1.688427,1.707552,1.688427
2020-11-15 22:42:15.730,1.557923,1.692552,1.698552,1.688427
2020-11-15 22:42:15.747,1.560173,1.694927,1.700927,1.687677
2020-11-15 22:42:15.764,1.558173,1.705052,1.701927,1.686926
2020-11-15 22:42:15.781,1.557423,1.700302,1.712302,1.687677
2020-11-15 22:42:15.798,1.559173,1.699552,1.709677,1.688177
2020-11-15 22:42:15.815,1.558423,1.692677,1.708677,1.690427
2020-11-15 22:42:15.832,1.558423,1.689802,1.704302,1.688802
2020-11-15 22:42:15.849,1.560048,1.692927,1.695802,1.688927
2020-11-15 22:42:15.866,1.559048,1.696427,1.702427,1.687426
2020-11-15 22:42:15.883,1.558798,1.704052,1.703677,1.687301
2020-11-15 22:42:15.900,1.558173,1.700052,1.712927,1.687677
2020-11-15 22:42:15.917,1.559423,1.698802,1.709552,1.687551
2020-11-15 22:42:15.934,1.557923,1.691177,1.708302,1.689302
2020-11-15 22:42:15.951,1.558298,1.691302,1.703552,1.687927
2020-11-15 22:42:15.968,1.559048,1.692552,1.697427,1.688302
2020-11-15 22:42:15.985,1.557798,1.701427,1.702427,1.686551
2020-11-15 22:42:16.002,1.557173,1.701052,1.704677,1.687927
2020-11-15 22:42:16.019,1.558798,1.699927,1.714052,1.687551
2020-11-15 22:42:16.036,1.560048,1.696177,1.709552,1.689302
2020-11-15 22:42:16.053,1.556923,1.687301,1.708802,1.689052
2020-11-15 22:42:16.070,1.556798,1.693052,1.702052,1.689177
2020-11-15 22:42:16.088,1.559673,1.694302,1.698552,1.688177
2020-11-15 22:42:16.105,1.559673,1.703552,1.701802,1.686926
2020-11-15 22:42:16.122,1.559423,1.701427,1.704802,1.687551
2020-11-15 22:42:16.139,1.559048,1.699677,1.714427,1.687426
2020-11-15 22:42:16.156,1.557923,1.695302,1.708677,1.689552
2020-11-15 22:42:16.173,1.557798,1.687051,1.706052,1.688802
2020-11-15 22:42:16.190,1.559173,1.693177,1.696177,1.688177
2020-11-15 22:42:16.207,1.559548,1.694177,1.701927,1.687802
2020-11-15 22:42:16.224,1.557923,1.704177,1.702927,1.687551
2020-11-15 22:42:16.241,1.558673,1.700052,1.710552,1.687802
2020-11-15 22:42:16.258,1.559423,1.698677,1.710677,1.687927
2020-11-15 22:42:16.275,1.559423,1.693802,1.708552,1.689427
2020-11-15 22:42:16.292,1.558173,1.688177,1.705177,1.688552
2020-11-15 22:42:16.309,1.558673,1.692427,1.695927,1.688427
2020-11-15 22:42:16.326,1.558923,1.699052,1.701677,1.687802
2020-11-15 22:42:16.343,1.558423,1.703927,1.703927,1.687927
2020-11-15 22:42:16.360,1.559548,1.699802,1.712677,1.687677
2020-11-15 22:42:16.377,1.559173,1.696677,1.709552,1.688052
2020-11-15 22:42:16.394,1.559048,1.688052,1.708802,1.689677
2020-11-15 22:42:16.411,1.557798,1.692427,1.704052,1.688052
