Datetime,chan0,chan1,chan2,chan3
2020-11-15 23:02:15.292,1.583173,1.694552,1.714427,1.694177
2020-11-15 23:02:15.309,1.584548,1.699552,1.705052,1.694052
2020-11-15 23:02:15.326,1.587298,1.701927,1.707177,1.692552
2020-11-15 23:02:15.343,1.584423,1.711427,1.708052,1.692427
2020-11-15 23:02:15.360,1.584923,1.707552,1.713177,1.691552
2020-11-15 23:02:15.378,1.583673,1.706177,1.720052,1.692802
2020-11-15 23:02:15.395,1.583423,1.703177,1.715427,1.693802
2020-11-15 23:02:15.412,1.584173,1.693802,1.713802,1.693927
2020-11-15 23:02:15.429,1.584298,1.698427,1.704177,1.693427
2020-11-15 23:02:15.446,1.587423,1.700052,1.708052,1.692927
2020-11-15 23:02:15.463,1.585423,1.708302,1.709052,1.691302
2020-11-15 23:02:15.480,1.584298,1.706552,1.714927,1.692552
2020-11-15 23:02:15.497,1.583798,1.705677,1.719802,1.693052
2020-11-15 23:02:15.514,1.582798,1.697927,1.715052,1.695302
2020-11-15 23:02:15.531,1.582548,1.697927,1.711802,1.693302
2020-11-15 23:02:15.548,1.585298,1.700052,1.703177,1.693427
2020-11-15 23:02:15.565,1.586673,1.703802,1.707677,1.692302
2020-11-15 23:02:15.582,1.583923,1.713552,1.710677,1.692177
2020-11-15 23:02:15.599,1.584173,1.706802,1.721303,1.692802
2020-11-15 23:02:15.616,1.584173,1.704052,1.715802,1.693052
2020-11-15 23:02:15.633,1.582923,1.695552,1.715427,1.694427
2020-11-15 23:02:15.650,1.583548,1.698177,1.707802,1.693052
2020-11-15 23:02:15.667,1.587173,1.699302,1.705677,1.692052
2020-11-15 23:02:15.684,1.584798,1.710677,1.708552,1.691802
2020-11-15 23:02:15.701,1.584673,1.707427,1.712302,1.692677
2020-11-15 23:02:15.718,1.583048,1.706552,1.721553,1.692302
2020-11-15 23:02:15.735,1.583673,1.701177,1.715927,1.694177
2020-11-15 23:02:15.752,1.582798,1.693927,1.714177,1.694052
2020-11-15 23:02:15.769,1.583673,1.699302,1.702302,1.694302
2020-11-15 23:02:15.786,1.585423,1.701177,1.707677,1.692927
2020-11-15 23:02:15.803,1.585048,1.710802,1.708927,1.691552
2020-11-15 23:02:15.820,1.583298,1.706677,1.717677,1.691677
2020-11-15 23:02:15.837,1.583048,1.705052,1.716552,1.693427
2020-11-15 23:02:15.854,1.583423,1.695802,1.715052,1.694677
2020-11-15 23:02:15.871,1.583298,1.699052,1.710927,1.693552
2020-11-15 23:02:15.888,1.586048,1.699927,1.702052,1.693927
2020-11-15 23:02:15.905,1.585298,1.705427,1.708052,1.692552
2020-11-15 23:02:15.922,1.584798,1.710302,1.709427,1.692052
2020-11-15 23:02:15.939,1.583423,1.706302,1.721928,1.692677
2020-11-15 23:02:15.955,1.583798,1.702927,1.715552,1.693552
2020-11-15 23:02:15.972,1.582923,1.693927,1.714177,1.694177
2020-11-15 23:02:15.989,1.583798,1.698052,1.704552,1.693552
2020-11-15 23:02:16.006,1.587048,1.699427,1.708052,1.693052
2020-11-15 23:02:16.023,1.585423,1.711177,1.708427,1.692052
2020-11-15 23:02:16.040,1.584048,1.706927,1.713427,1.692427
2020-11-15 23:02:16.057,1.583423,1.706177,1.721178,1.693177
2020-11-15 23:02:16.074,1.583048,1.698552,1.714927,1.695177
2020-11-15 23:02:16.091,1.582923,1.696802,1.712802,1.693552
2020-11-15 23:02:16.108,1.584173,1.699427,1.703052,1.693677
2020-11-15 23:02:16.125,1.586548,1.702802,1.708427,1.692302
2020-11-15 23:02:16.142,1.584798,1.712427,1.710427,1.692677
2020-11-15 23:02:16.159,1.584048,1.706302,1.720052,1.692427
2020-11-15 23:02:16.176,1.583673,1.704802,1.715927,1.692427
2020-11-15 23:02:16.193,1.582798,1.700302,1.715052,1.694052
2020-11-15 23:02:16.211,1.584048,1.692552,1.712552,1.693552
2020-11-15 23:02:16.229,1.585048,1.698427,1.703302,1.694177
2020-11-15 23:02:16.245,1.585673,1.703302,1.708052,1.692302
2020-11-15 23:02:16.262,1.585173,1.712802,1.708802,1.692177
2020-11-15 23:02:16.279,1.583923,1.706052,1.716927,1.692177
2020-11-15 23:02:16.296,1.582798,1.704302,1.716177,1.693552
2020-11-15 23:02:16.313,1.582673,1.695427,1.714802,1.694552
2020-11-15 23:02:16.330,1.583798,1.698552,1.707177,1.693427
2020-11-15 23:02:16.347,1.587298,1.699302,1.706802,1.692927
2020-11-15 23:02:16.364,1.584298,1.704427,1.708802,1.691302
2020-11-15 23:02:16.381,1.584548,1.710802,1.711802,1.691927
2020-11-15 23:02:16.398,1.583923,1.705302,1.721928,1.693052
2020-11-15 23:02:16.415,1.582923,1.701177,1.715177,1.694802
2020-11-15 23:02:16.432,1.582423,1.694177,1.713927,1.693677
2020-11-15 23:02:16.449,1.584298,1.699677,1.704927,1.693927
2020-11-15 23:02:16.466,1.587048,1.702052,1.707427,1.692677
2020-11-15 23:02:16.483,1.584673,1.711427,1.708052,1.691927
2020-11-15 23:02:16.500,1.584173,1.707552,1.718552,1.692552
2020-11-15 23:02:16.517,1.583173,1.705802,1.715927,1.692802
2020-11-15 23:02:16.534,1.583048,1.699177,1.715427,1.693677
2020-11-15 23:02:16.551,1.583298,1.695427,1.709802,1.693052
2020-11-15 23:02:16.568,1.585673,1.698302,1.702427,1.693177
2020-11-15 23:02:16.585,1.585548,1.701927,1.708552,1.692052
2020-11-15 23:02:16.602,1.584548,1.710802,1.710552,1.691552
2020-11-15 23:02:16.619,1.583298,1.706802,1.719552,1.691302
2020-11-15 23:02:16.636,1.582798,1.705052,1.716552,1.692427
2020-11-15 23:02:16.653,1.582923,1.696927,1.714552,1.694302
2020-11-15 23:02:16.670,1.583048,1.698427,1.709177,1.693052
2020-11-15 23:02:16.687,1.586798,1.700052,1.704052,1.693302
2020-11-15 23:02:16.704,1.584673,1.708302,1.708802,1.691802
2020-11-15 23:02:16.721,1.584423,1.706927,1.710427,1.691677
2020-11-15 23:02:16.738,1.583548,1.706177,1.719677,1.692677
2020-11-15 23:02:16.755,1.583048,1.702302,1.715552,1.694302
2020-11-15 23:02:16.772,1.583423,1.693302,1.712802,1.693802
2020-11-15 23:02:16.789,1.585048,1.698802,1.703677,1.692927
2020-11-15 23:02:16.806,1.586173,1.700177,1.707552,1.692177
2020-11-15 23:02:16.823,1.585173,1.709677,1.709427,1.691177
2020-11-15 23:02:16.840,1.584173,1.706302,1.716177,1.692052
2020-11-15 23:02:16.857,1.583048,1.705427,1.718677,1.693302
2020-11-15 23:02:16.874,1.583298,1.695802,1.714802,1.695052
2020-11-15 23:02:16.891,1.582548,1.698427,1.711552,1.693552
2020-11-15 23:02:16.908,1.584548,1.699927,1.702552,1.693302
2020-11-15 23:02:16.925,1.584548,1.703677,1.708177,1.691927
2020-11-15 23:02:16.942,1.584173,1.712427,1.711302,1.692177
2020-11-15 23:02:16.959,1.582923,1.705802,1.721303,1.692927
2020-11-15 23:02:16.976,1.582923,1.703677,1.715927,1.692927
2020-11-15 23:02:16.993,1.583173,1.694302,1.714052,1.694302
2020-11-15 23:02:17.010,1.583673,1.697677,1.706802,1.693427
2020-11-15 23:02:17.028,1.586048,1.698927,1.702052,1.693927
2020-11-15 23:02:17.045,1.584798,1.705552,1.708302,1.692302
2020-11-15 23:02:17.062,1.584673,1.710177,1.709552,1.692802
2020-11-15 23:02:17.079,1.583798,1.706052,1.718427,1.692177
2020-11-15 23:02:17.096,1.582923,1.703802,1.715802,1.693427
2020-11-15 23:02:17.113,1.582798,1.694427,1.714302,1.694552
2020-11-15 23:02:17.130,1.583298,1.698427,1.709052,1.693802
2020-11-15 23:02:17.147,1.587548,1.699677,1.707802,1.693302
2020-11-15 23:02:17.164,1.584798,1.706927,1.709052,1.691927
2020-11-15 23:02:17.181,1.584548,1.707802,1.713427,1.692302
2020-11-15 23:02:17.198,1.583298,1.705677,1.721678,1.691552
2020-11-15 23:02:17.215,1.583673,1.702552,1.715427,1.693177
2020-11-15 23:02:17.232,1.583048,1.692677,1.712927,1.693927
2020-11-15 23:02:17.249,1.584423,1.698802,1.703677,1.693427
2020-11-15 23:02:17.266,1.586548,1.703302,1.707552,1.692427
2020-11-15 23:02:17.283,1.584548,1.712052,1.708677,1.692177
2020-11-15 23:02:17.300,1.583923,1.706427,1.715427,1.693177
2020-11-15 23:02:17.317,1.582923,1.705927,1.718927,1.693677
2020-11-15 23:02:17.334,1.582923,1.697177,1.714677,1.695302
2020-11-15 23:02:17.351,1.583298,1.698552,1.709427,1.693677
2020-11-15 23:02:17.368,1.586298,1.698927,1.703802,1.692927
2020-11-15 23:02:17.385,1.584173,1.703302,1.708427,1.692427
2020-11-15 23:02:17.402,1.585548,1.712052,1.711427,1.692302
2020-11-15 23:02:17.419,1.583923,1.705552,1.720302,1.691802
2020-11-15 23:02:17.436,1.583048,1.703677,1.716052,1.694677
2020-11-15 23:02:17.453,1.583423,1.693052,1.714552,1.693802
2020-11-15 23:02:17.470,1.583673,1.699802,1.707802,1.693802
2020-11-15 23:02:17.487,1.586298,1.700302,1.705802,1.693052
2020-11-15 23:02:17.504,1.584423,1.709677,1.708052,1.692177
2020-11-15 23:02:17.521,1.583548,1.707052,1.711677,1.693052
2020-11-15 23:02:17.538,1.582798,1.705927,1.718552,1.692802
2020-11-15 23:02:17.555,1.583048,1.700927,1.715052,1.694177
2020-11-15 23:02:17.572,1.583423,1.693927,1.711802,1.693552
2020-11-15 23:02:17.589,1.585423,1.699052,1.703052,1.692802
2020-11-15 23:02:17.606,1.585048,1.700552,1.707927,1.692302
2020-11-15 23:02:17.623,1.584673,1.710052,1.709927,1.692302
2020-11-15 23:02:17.640,1.583548,1.706177,1.718177,1.692552
2020-11-15 23:02:17.657,1.583298,1.703677,1.716177,1.693302
2020-11-15 23:02:17.673,1.582798,1.694552,1.714427,1.694427
2020-11-15 23:02:17.690,1.583048,1.698802,1.710427,1.693677
2020-11-15 23:02:17.707,1.586173,1.699552,1.701302,1.693177
2020-11-15 23:02:17.724,1.584798,1.705427,1.708052,1.692052
2020-11-15 23:02:17.741,1.584048,1.710052,1.712802,1.692802
2020-11-15 23:02:17.758,1.584048,1.706427,1.722428,1.692677
2020-11-15 23:02:17.775,1.583423,1.703177,1.715552,1.693177
2020-11-15 23:02:17.792,1.583548,1.693802,1.713927,1.694052
2020-11-15 23:02:17.809,1.584548,1.698302,1.704802,1.692927
2020-11-15 23:02:17.826,1.587673,1.699052,1.707427,1.692427
2020-11-15 23:02:17.843,1.584423,1.706927,1.708552,1.692052
2020-11-15 23:02:17.862,1.585173,1.707927,1.710302,1.692927
2020-11-15 23:02:17.879,1.583173,1.706052,1.720302,1.693302
2020-11-15 23:02:17.896,1.582798,1.702802,1.716177,1.694302
2020-11-15 23:02:17.913,1.582923,1.693427,1.714552,1.693677
2020-11-15 23:02:17.930,1.582798,1.699052,1.704427,1.693427
2020-11-15 23:02:17.947,1.586798,1.700177,1.707302,1.692927
2020-11-15 23:02:17.963,1.585048,1.709177,1.708427,1.691302
2020-11-15 23:02:17.981,1.584298,1.707302,1.715677,1.692177
2020-11-15 23:02:17.998,1.583173,1.705802,1.719302,1.692927
2020-11-15 23:02:18.015,1.583423,1.701927,1.715427,1.694302
2020-11-15 23:02:18.031,1.582548,1.692052,1.712052,1.693552
2020-11-15 23:02:18.049,1.585423,1.698802,1.703677,1.693302
2020-11-15 23:02:18.066,1.586548,1.702802,1.707427,1.692302
2020-11-15 23:02:18.082,1.584673,1.712552,1.708802,1.691677
2020-11-15 23:02:18.099,1.583798,1.706427,1.716427,1.692427
2020-11-15 23:02:18.116,1.583298,1.704552,1.716552,1.693052
2020-11-15 23:02:18.133,1.582673,1.694927,1.714427,1.695177
2020-11-15 23:02:18.150,1.582548,1.698552,1.706927,1.694302
2020-11-15 23:02:18.167,1.587548,1.700177,1.706052,1.692927
2020-11-15 23:02:18.184,1.584923,1.704677,1.708302,1.691927
2020-11-15 23:02:18.201,1.585048,1.711802,1.712302,1.692302
2020-11-15 23:02:18.218,1.583423,1.705927,1.721178,1.691552
2020-11-15 23:02:18.235,1.583548,1.703177,1.715552,1.695052
2020-11-15 23:02:18.252,1.583673,1.693552,1.714302,1.693802
2020-11-15 23:02:18.269,1.583923,1.698927,1.705302,1.693677
2020-11-15 23:02:18.286,1.587298,1.701802,1.707302,1.692427
2020-11-15 23:02:18.303,1.584048,1.710677,1.708802,1.691677
2020-11-15 23:02:18.320,1.584923,1.707052,1.712677,1.692427
2020-11-15 23:02:18.337,1.583298,1.705302,1.721553,1.692552
2020-11-15 23:02:18.354,1.583298,1.699552,1.715302,1.694302
2020-11-15 23:02:18.371,1.582798,1.695302,1.711302,1.693802
2020-11-15 23:02:18.388,1.586298,1.698802,1.701927,1.693677
2020-11-15 23:02:18.405,1.585423,1.701927,1.709177,1.692427
2020-11-15 23:02:18.422,1.584548,1.711802,1.709927,1.691552
2020-11-15 23:02:18.439,1.583048,1.706052,1.719427,1.692552
2020-11-15 23:02:18.456,1.583798,1.703177,1.715802,1.693802
2020-11-15 23:02:18.473,1.583923,1.693802,1.714177,1.694677
2020-11-15 23:02:18.490,1.582173,1.698177,1.709177,1.692052
2020-11-15 23:02:18.507,1.586298,1.700302,1.703302,1.693802
2020-11-15 23:02:18.524,1.585173,1.707677,1.708427,1.691677
2020-11-15 23:02:18.541,1.584923,1.707677,1.710302,1.692302
2020-11-15 23:02:18.558,1.583923,1.705927,1.719427,1.692802
2020-11-15 23:02:18.575,1.582798,1.702177,1.715552,1.694302
2020-11-15 23:02:18.592,1.583048,1.693552,1.713052,1.693302
2020-11-15 23:02:18.609,1.584048,1.698552,1.704052,1.693802
2020-11-15 23:02:18.626,1.587298,1.700802,1.707802,1.692802
2020-11-15 23:02:18.643,1.584173,1.709302,1.708927,1.690677
2020-11-15 23:02:18.660,1.583673,1.706052,1.715052,1.692677
2020-11-15 23:02:18.678,1.583673,1.705177,1.720928,1.693052
2020-11-15 23:02:18.695,1.583048,1.701552,1.715427,1.694677
2020-11-15 23:02:18.712,1.583423,1.693052,1.714802,1.694302
2020-11-15 23:02:18.729,1.583423,1.699552,1.706677,1.693552
2020-11-15 23:02:18.746,1.586548,1.701427,1.706302,1.692802
2020-11-15 23:02:18.763,1.584048,1.710802,1.708052,1.691802
2020-11-15 23:02:18.780,1.583673,1.706677,1.717552,1.692802
2020-11-15 23:02:18.797,1.583798,1.705302,1.717177,1.692927
2020-11-15 23:02:18.814,1.583298,1.700552,1.715427,1.694427
2020-11-15 23:02:18.831,1.582798,1.694802,1.711677,1.693052
2020-11-15 23:02:18.848,1.586048,1.698552,1.702552,1.692302
2020-11-15 23:02:18.865,1.585048,1.701052,1.708177,1.692052
2020-11-15 23:02:18.882,1.584423,1.710927,1.709802,1.692677
2020-11-15 23:02:18.899,1.584048,1.706802,1.719052,1.692052
2020-11-15 23:02:18.917,1.584048,1.705552,1.716052,1.692677
2020-11-15 23:02:18.934,1.583298,1.697552,1.715302,1.694177
2020-11-15 23:02:18.951,1.583673,1.698552,1.710302,1.694802
2020-11-15 23:02:18.968,1.586048,1.699802,1.701802,1.693052
2020-11-15 23:02:18.985,1.584673,1.706802,1.708302,1.692177
2020-11-15 23:02:19.002,1.584173,1.709302,1.711052,1.692052
2020-11-15 23:02:19.019,1.582923,1.706177,1.719552,1.693177
2020-11-15 23:02:19.036,1.583173,1.702677,1.715552,1.694052
2020-11-15 23:02:19.053,1.583298,1.694052,1.713927,1.693677
2020-11-15 23:02:19.069,1.585173,1.698427,1.703927,1.693302
2020-11-15 23:02:19.086,1.587298,1.699302,1.707802,1.693177
2020-11-15 23:02:19.103,1.584423,1.708677,1.708802,1.691677
2020-11-15 23:02:19.120,1.584423,1.707177,1.714677,1.692052
2020-11-15 23:02:19.137,1.582673,1.705552,1.720928,1.692302
2020-11-15 23:02:19.155,1.583673,1.701677,1.714802,1.694677
2020-11-15 23:02:19.171,1.582673,1.698927,1.712927,1.693927
2020-11-15 23:02:19.188,1.584548,1.699677,1.703802,1.693427
2020-11-15 23:02:19.205,1.585798,1.703552,1.708177,1.692427
2020-11-15 23:02:19.222,1.584673,1.712177,1.708677,1.692302
2020-11-15 23:02:19.239,1.583548,1.706052,1.715927,1.692927
2020-11-15 23:02:19.256,1.583048,1.705177,1.716177,1.693052
2020-11-15 23:02:19.273,1.583423,1.696052,1.715427,1.695052
2020-11-15 23:02:19.290,1.583423,1.698427,1.707177,1.693052
2020-11-15 23:02:19.307,1.586423,1.699177,1.705927,1.692927
2020-11-15 23:02:19.324,1.585298,1.703927,1.708927,1.691427
2020-11-15 23:02:19.341,1.584423,1.712177,1.712177,1.691802
2020-11-15 23:02:19.358,1.583548,1.705802,1.721303,1.692927
2020-11-15 23:02:19.375,1.583048,1.701427,1.715677,1.694427
2020-11-15 23:02:19.392,1.582798,1.693427,1.714177,1.693677
2020-11-15 23:02:19.409,1.583298,1.698802,1.705927,1.693427
2020-11-15 23:02:19.426,1.587298,1.701177,1.706677,1.692552
2020-11-15 23:02:19.443,1.585048,1.710677,1.708927,1.691802
2020-11-15 23:02:19.460,1.584048,1.706927,1.717802,1.692552
2020-11-15 23:02:19.477,1.583673,1.705677,1.715927,1.692927
2020-11-15 23:02:19.494,1.582923,1.702177,1.715177,1.693552
2020-11-15 23:02:19.512,1.583173,1.694552,1.714427,1.694302
2020-11-15 23:02:19.529,1.583673,1.697927,1.704927,1.694177
2020-11-15 23:02:19.546,1.587548,1.702052,1.707427,1.692302
2020-11-15 23:02:19.563,1.585048,1.711552,1.708927,1.692177
2020-11-15 23:02:19.580,1.583923,1.707552,1.713052,1.692927
2020-11-15 23:02:19.597,1.583048,1.705677,1.720803,1.693052
2020-11-15 23:02:19.614,1.583173,1.698427,1.714802,1.695177
2020-11-15 23:02:19.631,1.582548,1.697052,1.710177,1.693677
2020-11-15 23:02:19.648,1.586798,1.698802,1.702677,1.693677
2020-11-15 23:02:19.665,1.584673,1.702802,1.708927,1.692052
2020-11-15 23:02:19.682,1.584048,1.711177,1.709927,1.692927
2020-11-15 23:02:19.699,1.584048,1.706677,1.719927,1.692302
2020-11-15 23:02:19.716,1.582923,1.705052,1.716802,1.692302
2020-11-15 23:02:19.733,1.583423,1.695302,1.715177,1.694427
2020-11-15 23:02:19.750,1.583673,1.699052,1.708927,1.693802
2020-11-15 23:02:19.767,1.586298,1.699552,1.704177,1.693427
2020-11-15 23:02:19.784,1.585423,1.709052,1.708552,1.691677
2020-11-15 23:02:19.801,1.584798,1.707802,1.711302,1.692677
2020-11-15 23:02:19.818,1.583423,1.706177,1.719677,1.693177
2020-11-15 23:02:19.835,1.582048,1.701802,1.715177,1.694177
2020-11-15 23:02:19.852,1.583173,1.693177,1.712552,1.693552
2020-11-15 23:02:19.869,1.584423,1.698927,1.703427,1.693802
2020-11-15 23:02:19.886,1.586298,1.700177,1.707177,1.692302
2020-11-15 23:02:19.903,1.584798,1.709677,1.709552,1.692552
2020-11-15 23:02:19.920,1.583673,1.706427,1.716802,1.692677
2020-11-15 23:02:19.937,1.582923,1.704802,1.717677,1.692927
2020-11-15 23:02:19.954,1.583173,1.695552,1.714927,1.694677
2020-11-15 23:02:19.971,1.582798,1.699052,1.711552,1.694177
2020-11-15 23:02:19.988,1.585673,1.700052,1.701802,1.693052
2020-11-15 23:02:20.005,1.584173,1.704552,1.708802,1.692177
2020-11-15 23:02:20.022,1.584548,1.712052,1.712052,1.692302
2020-11-15 23:02:20.039,1.584423,1.706427,1.721803,1.692802
2020-11-15 23:02:20.056,1.583048,1.704427,1.715302,1.693177
2020-11-15 23:02:20.073,1.583173,1.694802,1.714052,1.694177
2020-11-15 23:02:20.090,1.583798,1.698427,1.705802,1.693302
2020-11-15 23:02:20.107,1.587423,1.699302,1.707427,1.692552
2020-11-15 23:02:20.124,1.584548,1.710677,1.708927,1.692427
2020-11-15 23:02:20.141,1.584298,1.707427,1.713427,1.692802
2020-11-15 23:02:20.158,1.583423,1.705802,1.721928,1.692677
2020-11-15 23:02:20.175,1.583048,1.699927,1.715427,1.694552
2020-11-15 23:02:20.192,1.582923,1.696052,1.713177,1.693927
2020-11-15 23:02:20.209,1.583173,1.699052,1.702927,1.693427
2020-11-15 23:02:20.225,1.584673,1.702802,1.708552,1.692427
2020-11-15 23:02:20.242,1.584673,1.711052,1.710052,1.691802
2020-11-15 23:02:20.259,1.584548,1.706927,1.719177,1.692802
2020-11-15 23:02:20.276,1.583673,1.705177,1.716427,1.692427
2020-11-15 23:02:20.293,1.583798,1.697427,1.715177,1.694302
2020-11-15 23:02:20.310,1.583548,1.698552,1.710052,1.693177
2020-11-15 23:02:20.328,1.584173,1.699302,1.703927,1.694177
2020-11-15 23:02:20.346,1.586173,1.703052,1.708302,1.692677
2020-11-15 23:02:20.363,1.584673,1.713302,1.709302,1.692802
2020-11-15 23:02:20.380,1.583923,1.706677,1.715177,1.693052
2020-11-15 23:02:20.396,1.583048,1.705302,1.716052,1.693177
2020-11-15 23:02:20.413,1.582923,1.696302,1.714802,1.694552
2020-11-15 23:02:20.430,1.583173,1.698427,1.708927,1.693677
2020-11-15 23:02:20.447,1.586548,1.699427,1.704177,1.692802
2020-11-15 23:02:20.464,1.585423,1.703927,1.708927,1.691427
2020-11-15 23:02:20.481,1.584798,1.711552,1.711802,1.692302
2020-11-15 23:02:20.498,1.583423,1.706177,1.720928,1.692427
2020-11-15 23:02:20.515,1.583423,1.701927,1.716552,1.694302
2020-11-15 23:02:20.532,1.583173,1.693427,1.715177,1.693427
2020-11-15 23:02:20.549,1.584423,1.699427,1.706927,1.693552
2020-11-15 23:02:20.566,1.586173,1.700927,1.706052,1.693177
2020-11-15 23:02:20.583,1.584923,1.710177,1.709677,1.691427
2020-11-15 23:02:20.600,1.584423,1.707302,1.716177,1.692552
2020-11-15 23:02:20.617,1.583048,1.705677,1.718052,1.692427
2020-11-15 23:02:20.634,1.582423,1.700302,1.715552,1.693552
2020-11-15 23:02:20.651,1.583048,1.694177,1.711802,1.693677
2020-11-15 23:02:20.668,1.585423,1.698552,1.702802,1.693427
2020-11-15 23:02:20.685,1.585423,1.704552,1.708177,1.692177
2020-11-15 23:02:20.702,1.585298,1.712052,1.707927,1.691927
2020-11-15 23:02:20.719,1.583798,1.706927,1.718552,1.692677
2020-11-15 23:02:20.736,1.583423,1.704427,1.715552,1.694302
2020-11-15 23:02:20.753,1.583423,1.695052,1.714677,1.694302
2020-11-15 23:02:20.770,1.583048,1.698677,1.710802,1.693802
2020-11-15 23:02:20.787,1.586048,1.700177,1.707677,1.693552
2020-11-15 23:02:20.804,1.584673,1.706302,1.709177,1.692177
2020-11-15 23:02:20.821,1.584298,1.710302,1.713427,1.693052
2020-11-15 23:02:20.838,1.583548,1.705802,1.722803,1.692677
2020-11-15 23:02:20.855,1.583298,1.702427,1.716052,1.692802
2020-11-15 23:02:20.872,1.583298,1.695552,1.714177,1.693677
2020-11-15 23:02:20.889,1.584673,1.699552,1.704552,1.693552
2020-11-15 23:02:20.906,1.587173,1.702302,1.707552,1.692802
2020-11-15 23:02:20.923,1.584923,1.711677,1.708802,1.692552
2020-11-15 23:02:20.940,1.584423,1.707302,1.713427,1.692177
2020-11-15 23:02:20.957,1.583298,1.706302,1.717052,1.693677
2020-11-15 23:02:20.974,1.583298,1.698052,1.715552,1.694927
2020-11-15 23:02:20.991,1.583298,1.696927,1.710052,1.693427
2020-11-15 23:02:21.008,1.586673,1.698802,1.702927,1.693802
2020-11-15 23:02:21.025,1.585923,1.702927,1.709052,1.691802
2020-11-15 23:02:21.042,1.584048,1.712177,1.711177,1.692052
2020-11-15 23:02:21.059,1.583923,1.705927,1.719802,1.692552
2020-11-15 23:02:21.076,1.583173,1.703177,1.716427,1.694052
2020-11-15 23:02:21.093,1.583423,1.693802,1.714927,1.693427
2020-11-15 23:02:21.110,1.583548,1.698052,1.709177,1.693927
2020-11-15 23:02:21.127,1.586423,1.700177,1.704052,1.692927
2020-11-15 23:02:21.144,1.584298,1.703302,1.707677,1.692427
2020-11-15 23:02:21.162,1.583673,1.712677,1.708427,1.691802
2020-11-15 23:02:21.179,1.583423,1.706302,1.720928,1.692427
2020-11-15 23:02:21.196,1.583048,1.704427,1.716802,1.693802
2020-11-15 23:02:21.213,1.582798,1.694677,1.715177,1.694552
2020-11-15 23:02:21.230,1.582048,1.698302,1.710677,1.693927
2020-11-15 23:02:21.247,1.587423,1.699302,1.706427,1.693177
