Datetime,chan0,chan1,chan2,chan3
2020-11-15 21:43:05.471,1.698677,1.734178,1.739053,1.735178
2020-11-15 21:43:05.488,1.696802,1.733428,1.744178,1.735428
2020-11-15 21:43:05.505,1.697177,1.730553,1.740928,1.736053
2020-11-15 21:43:05.522,1.696927,1.729553,1.740553,1.735928
2020-11-15 21:43:05.539,1.698802,1.729928,1.733803,1.735803
2020-11-15 21:43:05.556,1.699302,1.730928,1.737303,1.735428
2020-11-15 21:43:05.573,1.698427,1.735678,1.737053,1.735053
2020-11-15 21:43:05.590,1.699302,1.733053,1.743428,1.734678
2020-11-15 21:43:05.606,1.696427,1.733428,1.742303,1.735928
2020-11-15 21:43:05.623,1.697677,1.728428,1.741678,1.735553
2020-11-15 21:43:05.640,1.697302,1.729803,1.739053,1.735803
2020-11-15 21:43:05.657,1.699177,1.730053,1.733803,1.735678
2020-11-15 21:43:05.674,1.698802,1.733428,1.737053,1.735053
2020-11-15 21:43:05.692,1.698052,1.733803,1.737303,1.735553
2020-11-15 21:43:05.709,1.697552,1.734303,1.743553,1.735553
2020-11-15 21:43:05.726,1.696802,1.732678,1.741678,1.736178
2020-11-15 21:43:05.743,1.696927,1.728053,1.741678,1.736303
2020-11-15 21:43:05.760,1.698802,1.730553,1.735553,1.736053
2020-11-15 21:43:05.777,1.699927,1.730303,1.736803,1.735178
2020-11-15 21:43:05.794,1.699427,1.734053,1.736678,1.734678
2020-11-15 21:43:05.811,1.698427,1.734178,1.740428,1.735428
2020-11-15 21:43:05.828,1.697677,1.733428,1.743553,1.734428
2020-11-15 21:43:05.845,1.697927,1.732053,1.741803,1.736803
2020-11-15 21:43:05.862,1.697677,1.727678,1.740178,1.735928
2020-11-15 21:43:05.879,1.698552,1.730553,1.734803,1.735678
2020-11-15 21:43:05.896,1.698802,1.731678,1.736428,1.735428
2020-11-15 21:43:05.913,1.699427,1.736553,1.736803,1.735803
2020-11-15 21:43:05.930,1.698802,1.734178,1.740803,1.735678
2020-11-15 21:43:05.947,1.697177,1.734178,1.741928,1.735803
2020-11-15 21:43:05.964,1.697052,1.729678,1.742303,1.736303
2020-11-15 21:43:05.981,1.697927,1.730553,1.738553,1.735803
2020-11-15 21:43:05.998,1.699302,1.730053,1.735803,1.735803
2020-11-15 21:43:06.015,1.699177,1.731428,1.736928,1.734428
2020-11-15 21:43:06.032,1.698802,1.735928,1.738303,1.733553
2020-11-15 21:43:06.050,1.698802,1.733928,1.741553,1.734678
2020-11-15 21:43:06.067,1.696802,1.734053,1.741928,1.735303
2020-11-15 21:43:06.084,1.697802,1.729428,1.741803,1.736428
2020-11-15 21:43:06.101,1.698052,1.730428,1.739428,1.736178
2020-11-15 21:43:06.118,1.698927,1.730428,1.733428,1.735803
2020-11-15 21:43:06.135,1.698427,1.732553,1.736553,1.734678
2020-11-15 21:43:06.152,1.698177,1.735553,1.736678,1.735553
2020-11-15 21:43:06.169,1.697677,1.733928,1.745178,1.735053
2020-11-15 21:43:06.186,1.697552,1.732803,1.741678,1.735428
2020-11-15 21:43:06.203,1.697427,1.728553,1.741553,1.735553
2020-11-15 21:43:06.220,1.698052,1.729803,1.736678,1.735553
2020-11-15 21:43:06.237,1.699552,1.729928,1.736553,1.734803
2020-11-15 21:43:06.254,1.698677,1.734803,1.736303,1.736678
2020-11-15 21:43:06.271,1.698927,1.734178,1.738678,1.735553
2020-11-15 21:43:06.288,1.697927,1.733928,1.744803,1.735928
2020-11-15 21:43:06.305,1.697052,1.731678,1.741178,1.735678
2020-11-15 21:43:06.322,1.697427,1.729678,1.741178,1.736303
2020-11-15 21:43:06.339,1.697552,1.730178,1.733678,1.736178
2020-11-15 21:43:06.356,1.698677,1.731553,1.737178,1.735053
2020-11-15 21:43:06.373,1.699427,1.735428,1.736553,1.735303
2020-11-15 21:43:06.390,1.698802,1.733803,1.742178,1.735428
2020-11-15 21:43:06.407,1.696552,1.733178,1.741678,1.735553
2020-11-15 21:43:06.424,1.698177,1.730303,1.741928,1.736553
2020-11-15 21:43:06.441,1.697552,1.729803,1.739053,1.735553
2020-11-15 21:43:06.458,1.698802,1.730553,1.733803,1.735928
2020-11-15 21:43:06.474,1.698927,1.733428,1.736303,1.735178
2020-11-15 21:43:06.491,1.698302,1.734678,1.736428,1.735303
2020-11-15 21:43:06.509,1.698052,1.733678,1.742553,1.734678
2020-11-15 21:43:06.525,1.695552,1.732803,1.741553,1.735553
2020-11-15 21:43:06.542,1.698177,1.728053,1.741553,1.735803
2020-11-15 21:43:06.559,1.698177,1.729428,1.735678,1.735553
2020-11-15 21:43:06.576,1.699177,1.730303,1.737053,1.735178
2020-11-15 21:43:06.594,1.698677,1.733428,1.736553,1.734178
2020-11-15 21:43:06.610,1.698552,1.733053,1.739303,1.734553
2020-11-15 21:43:06.627,1.696927,1.733678,1.744303,1.735178
2020-11-15 21:43:06.644,1.697427,1.730928,1.741178,1.735928
2020-11-15 21:43:06.661,1.697302,1.729928,1.741178,1.736553
2020-11-15 21:43:06.678,1.698052,1.730553,1.734803,1.736428
2020-11-15 21:43:06.695,1.699052,1.731178,1.736303,1.735428
2020-11-15 21:43:06.712,1.698427,1.736303,1.736303,1.735303
2020-11-15 21:43:06.729,1.698177,1.733928,1.743303,1.734928
2020-11-15 21:43:06.746,1.696552,1.733553,1.742303,1.735303
2020-11-15 21:43:06.763,1.697302,1.729803,1.741678,1.736178
2020-11-15 21:43:06.780,1.697677,1.729928,1.738553,1.735303
2020-11-15 21:43:06.797,1.699927,1.729928,1.735053,1.735928
2020-11-15 21:43:06.814,1.699177,1.733178,1.736553,1.734928
2020-11-15 21:43:06.831,1.698677,1.733678,1.737553,1.735053
2020-11-15 21:43:06.848,1.697927,1.734428,1.743803,1.735303
2020-11-15 21:43:06.865,1.696552,1.732928,1.742428,1.735803
2020-11-15 21:43:06.883,1.697052,1.729428,1.741178,1.737178
2020-11-15 21:43:06.900,1.696927,1.730428,1.739803,1.736053
2020-11-15 21:43:06.918,1.699802,1.730178,1.735553,1.735678
2020-11-15 21:43:06.934,1.698802,1.731678,1.736803,1.734928
2020-11-15 21:43:06.951,1.698802,1.735553,1.738178,1.735053
2020-11-15 21:43:06.968,1.697927,1.733553,1.745053,1.734678
2020-11-15 21:43:06.985,1.696927,1.732678,1.741678,1.735678
2020-11-15 21:43:07.002,1.697302,1.728053,1.741928,1.736303
2020-11-15 21:43:07.019,1.698177,1.730678,1.737053,1.736178
2020-11-15 21:43:07.036,1.699427,1.730678,1.736803,1.735803
2020-11-15 21:43:07.053,1.698427,1.734803,1.736303,1.735053
2020-11-15 21:43:07.070,1.698802,1.734178,1.741428,1.735178
2020-11-15 21:43:07.087,1.697052,1.733803,1.743928,1.735678
2020-11-15 21:43:07.104,1.697302,1.731553,1.741678,1.736053
2020-11-15 21:43:07.121,1.697552,1.729178,1.740178,1.735678
2020-11-15 21:43:07.138,1.698802,1.730428,1.733803,1.735428
2020-11-15 21:43:07.155,1.699177,1.730553,1.736803,1.735303
2020-11-15 21:43:07.172,1.698927,1.735303,1.737178,1.735553
2020-11-15 21:43:07.189,1.698302,1.733553,1.742553,1.735428
2020-11-15 21:43:07.206,1.697052,1.733553,1.741928,1.735303
2020-11-15 21:43:07.223,1.697552,1.728928,1.741428,1.736178
2020-11-15 21:43:07.240,1.697677,1.729803,1.740053,1.735928
2020-11-15 21:43:07.257,1.698552,1.730178,1.733428,1.736553
2020-11-15 21:43:07.274,1.699052,1.732428,1.735553,1.734678
2020-11-15 21:43:07.291,1.700177,1.735428,1.737803,1.735178
2020-11-15 21:43:07.308,1.697052,1.733428,1.744928,1.735178
2020-11-15 21:43:07.325,1.697552,1.732678,1.741428,1.735553
2020-11-15 21:43:07.342,1.698552,1.728428,1.741803,1.735803
2020-11-15 21:43:07.359,1.697552,1.729303,1.736053,1.735678
2020-11-15 21:43:07.376,1.699302,1.731428,1.737428,1.735428
2020-11-15 21:43:07.393,1.698302,1.735053,1.737178,1.735553
2020-11-15 21:43:07.410,1.698677,1.734178,1.738803,1.734928
2020-11-15 21:43:07.427,1.697427,1.734428,1.745178,1.735553
2020-11-15 21:43:07.444,1.697927,1.731553,1.740678,1.736178
2020-11-15 21:43:07.461,1.697052,1.729803,1.740428,1.736553
2020-11-15 21:43:07.478,1.699552,1.730178,1.733678,1.735803
2020-11-15 21:43:07.495,1.698677,1.731428,1.737053,1.734928
2020-11-15 21:43:07.512,1.698552,1.735178,1.737303,1.734178
2020-11-15 21:43:07.529,1.698302,1.733553,1.743803,1.734428
2020-11-15 21:43:07.546,1.696927,1.733303,1.741928,1.736053
2020-11-15 21:43:07.563,1.698177,1.728928,1.741803,1.736303
2020-11-15 21:43:07.580,1.698052,1.730303,1.738553,1.735803
2020-11-15 21:43:07.597,1.699427,1.730303,1.734553,1.735428
2020-11-15 21:43:07.614,1.698552,1.733428,1.737053,1.735178
2020-11-15 21:43:07.631,1.698052,1.733678,1.737303,1.735553
2020-11-15 21:43:07.648,1.697427,1.733553,1.744678,1.735303
2020-11-15 21:43:07.665,1.697177,1.733428,1.742428,1.735928
2020-11-15 21:43:07.682,1.697927,1.728053,1.741053,1.735428
2020-11-15 21:43:07.700,1.697552,1.729803,1.738428,1.735803
2020-11-15 21:43:07.717,1.699052,1.729928,1.735678,1.735928
2020-11-15 21:43:07.734,1.699302,1.734803,1.737428,1.735303
2020-11-15 21:43:07.751,1.699052,1.734053,1.737303,1.734553
2020-11-15 21:43:07.768,1.698052,1.733803,1.743803,1.735303
2020-11-15 21:43:07.785,1.697552,1.732428,1.741678,1.736678
2020-11-15 21:43:07.802,1.697927,1.728428,1.741053,1.736053
2020-11-15 21:43:07.819,1.698052,1.730303,1.735178,1.736053
